% Model:              2D Model _ r2u[ParameterStudy].mph
% Version:            COMSOL 5.2.0.166
% Date:               Apr 13 2017, 09:47
% Table:              Table 1 - r2u_r2 (acpr.p_t*2*pi*a)
% freq (Hz)                                       g_side=0.02, acpr.p_t*2*pi*a (N)                  g_side=0.04, acpr.p_t*2*pi*a (N)                  g_side=0.06, acpr.p_t*2*pi*a (N)                  g_side=0.08, acpr.p_t*2*pi*a (N)                  g_side=0.1, acpr.p_t*2*pi*a (N)                   g_side=0.12, acpr.p_t*2*pi*a (N)                  g_side=0.14, acpr.p_t*2*pi*a (N)                  g_side=0.16, acpr.p_t*2*pi*a (N)                  g_side=0.18, acpr.p_t*2*pi*a (N)                  g_side=0.2, acpr.p_t*2*pi*a (N)
930                                               55745.9925395532+127315.44106059674i              56039.46614698799+127465.54841259535i             56327.0844966932+127561.13103079035i              56601.57571663982+127607.54076056134i             56857.20425998583+127606.1807399588i              57089.835712245585+127568.58808163898i            57295.41478494046+127497.55088512907i             57472.95608480854+127402.04587629322i             57621.28363083475+127288.27904883306i             57740.47404859921+127162.88936469003i
935                                               56238.1595932508+127803.36593578866i              56537.037124081515+127950.07511168886i            56829.01033931542+128041.43358432934i             57106.72980288075+128083.06310077393i             57364.44413358202+128076.6023237041i              57598.05667044575+128033.85195979472i             57803.58765006656+127957.80941687342i             57980.16943384981+127857.62454266696i             58126.761123971184+127739.64792376301i            58243.58697809284+127610.62231895185i
940                                               56732.043456968495+128288.60939718042i            57036.27569784351+128431.77137025769i             57332.51998637562+128518.77358573915i             57613.355597489746+128555.5153333822i             57873.0230570038+128543.8761959993i               58107.471831199204+128495.92341092526i            58312.8066706008+128414.86450652356i              58488.285164793146+128310.02067838798i            58633.00847934464+128187.88380295844i             58747.353822601435+128055.29579625784i
945                                               57227.6146545013+128771.1253899403i               57537.147081862764+128910.59189791151i            57837.573553859664+128993.1079975976i             58121.408764483465+129024.85805191832i            58382.893260887664+129007.96772127456i            58618.03128512172+128954.77337789821i             58823.02125891266+128868.69306937534i             58997.25349264609+128759.21716694649i             59139.978106360104+128632.97513669214i            59251.730382724+128496.90308149521i
950                                               57724.83999051686+129250.86895302332i             58039.61272793103+129386.49274150051i             58344.127428161075+129464.39537856015i            58630.84134941085+129491.05369556264i             58894.00354265113+129468.84432501801i             59129.68193620442+129410.37502374758i             59334.177928360885+129319.27432644909i            59507.02203887955+129205.19920098511i             59647.620118641236+129074.91260444274i            59756.67042970193+128935.43953238525i
955                                               58223.68262123247+129727.79655163935i             58543.630409369754+129859.43162626147i            58852.13436465323+129932.5962292328i              59141.601894369895+129954.0668949431i             59406.29939758111+129926.47583425624i             59642.367646898456+129862.70406223256i            59846.22044874084+129766.59012083258i             60017.535992462435+129647.95458193007i            60155.88249543655+129513.68939686414i             60262.1258619136+129370.90284446331i
960                                               58724.10215629109+130201.86640475805i             59049.15433659932+130329.36829130174i             59361.54361937453+130397.67333133711i             59653.635586678356+130413.86480995704i            59919.72318372774+130380.8348088718i              60156.02941672804+130311.73907742335i             60359.09003460934+130210.6252223683i              60528.73830299272+130087.47400714207i             60664.71127405471+129949.30148464856i             60768.04689129884+129803.29330275753i
965                                               59226.05479159385+130673.03880465473i             59556.13530472431+130796.26481619799i             59872.30111344245+130859.59207690692i             60166.88444069799+130870.4174563386i              60434.214319916966+130831.89686013044i            60670.605593683176+130757.46182988965i            60872.725565662004+130651.36761718839i            61040.56990481887+130523.75134099468i             61174.05077211058+130381.74787095393i             61274.38225835023+130232.61401693935i
970                                               59729.493472530856+131141.2764254229i             60064.520872413435+131260.0859356603i             60384.34962936967+131318.3207842867i              60681.287511912946+131323.6980175953i             60949.70951598271+131279.64095333943i             61186.03211730053+131199.85754503598i             61387.063837971706+131088.80877883633i            61552.96997084647+130956.7838668344i              61683.84383820992+130811.0308241238i              61781.0794741978+130658.87113672726i
975                                               60234.36808660589+131606.5446174818i              60574.25557102829+131720.79933904283i             60897.62903833652+131773.83099765526i             61196.78114203981+131773.6831390988i              61466.14303377575+131724.04969105768i             61702.24279182563+131638.91518102802i             61902.03984427323+131522.94391758554i             62065.87619430359+131386.57251633995i             62194.032129134204+131237.15608772807i            62288.08508794131+131082.07404476535i
980                                               60740.62568441569+132068.81168510497i             61085.28114287144+132178.37595170288i             61412.07655696703+132226.0977669504i              61713.299233660655+132220.35320106606i            61983.44697727867+132165.10957377224i             62219.16958782911+132074.62767288214i             62417.58708154951+131953.77220501032i             62579.225096285954+131813.12207360336i            62704.55641152098+131660.13306489913i             62795.34497703209+131502.23552395942i
985                                               61248.210727255384+132528.04914413003i            61597.536806759905+132632.79019526875i            61927.62703134905+132675.0999057566i              62230.77355244037+132663.6925675341i              62501.55160976013+132602.81123511956i             62736.742969724575+132506.99214953926i            62933.63788345943+132381.29697079802i             63092.95235681675+132236.44135083788i             63215.35688546636+132079.97497435872i             63302.80465818971+131919.37189689005i
990                                               61757.06535977821+132984.23195713718i             62110.959549140534+133084.02022400047i            62444.21324779614+133120.82022232132i             62749.13405475715+133103.68980821955i             63020.385695743724+133037.14964850465i            63254.89224716981+132936.01012157704i             63450.12377500491+132805.52586907792i             63606.993166613865+132656.54333326023i            63726.37352729608+132496.69897564017i             63810.409616063116+132333.50313484855i
995                                               62267.129705408566+133437.33874352986i            62625.48443838536+133532.04813459085i             62961.76626548947+133563.24572445135i             63268.30923814652+133540.33789083498i             63539.87686480063+133468.12430306667i             63773.54594713659+133361.68763674246i             63966.97584656612+133226.4710119137i              64121.282596593606+133073.44529081005i            64237.546448542555+132910.32626128636i            64318.10564661062+132744.6529345073i
1000                                              62778.34218224421+133887.35196215694i             63141.04495988085+133976.8601471035i              63480.215770741175+134002.36779244684i            63788.22651184898+133973.63434139095i             64059.95199457277+133895.73934553633i             64292.63220363671+133784.03540072378i             64484.12514407633+133644.14906769723i             64635.755981844006+133487.1688547231i             64748.81626774252+133320.88211422577i             64825.83921196689+133152.84876045733i
1005                                              63290.639836760565+134334.25806432366i            63657.57336900686+134418.446754658i               63999.49044849395+134438.18231977982i             64308.81258425177+134403.58137009005i             64580.537609518775+134320.00368732083i            64812.079161960515+134203.06886200592i            65001.503071873856+134058.58132265607i            65150.34931659097+133897.74005707353i             65260.124491587696+133728.39592868145i            65333.55780322291+133558.12185222958i
1010                                              63803.95869245609+134778.04761537715i             64175.00105909781+134856.80284019007i             64519.51836844761+134870.68981923888i             64829.993863954085+134830.18596137842i            65101.560292025344+134740.93107399257i            65331.815393543926+134618.80825811432i            65519.04180460068+134469.79370399856i             65664.99965643622+134305.18933226686i             65771.4139017805+134132.90119356138i              65841.21030752352+133960.50719481873i
1015                                              64318.23411034964+135218.71538314383i             64693.258941001135+135291.92775854893i            65040.227382198646+135299.8954927846i             65351.69687091714+135253.45992630112i             65622.94710220795+135158.5401161383i              65851.77031791305+135031.27862306993i             66036.6747043209+134877.81676354742i              66179.64552406706+134709.55147925744i             66282.62894370762+134534.43543742085i             66348.7473757755+134360.04345193136i
1020                                              64833.40115802415+135656.26039211i                65212.277831023326+135723.82538269408i            65561.5455279331+135725.80926404204i              65873.8486539569+135673.41991610255i              66144.6260024898+135572.8542805382i               66371.87462772187+135440.50975432392i             66554.33673886786+135282.6856212053i              66694.22731439942+135110.86558406934i             66793.71611309472+134933.0401346891i              66856.12178698994+134756.77286181814i
1025                                              65349.39498385151+136090.68594221788i             65731.98884339983+136152.50411302378i             66083.40143888215+136148.44577252853i             66396.37721073648+136090.0873967092i              66666.52628313714+135983.90184119498i             66892.06071278751+135846.5361391232i              67071.96489739633+135684.43986785857i             67208.68769520428+135509.17490251377i             67304.62433648105+135328.76057312716i             67363.28880552865+135150.74109584832i
1030                                              65866.15119275848+136521.99959184427i             66252.3237838345+136577.9768494559i               66605.72475176891+136567.82432918466i             66919.21190623644+136503.4885829008i              67188.57898454726+136391.7157897601i              67412.263079118+136249.39684026694i               67589.49859902177+136083.12342801524i             67722.97199905741+135904.5267033149i              67815.30534179915+135721.64568299116i             67870.20652716586+135541.99708027946i
1035                                              66383.60622003944+136950.21310464738i             66773.21554024992+137000.2609258466i              67128.44651123622+136983.96883308399i             67442.28388587595+136913.65433313587i             67710.71731233301+136796.33370567235i             67932.4187587755+136649.1353414705i               68106.88009043572+136478.78438246515i             68237.02860267919+136296.9720724354i              68325.71401483231+136111.74782880896i             68376.83621035358+135930.5927823901i
1040                                              66901.6976994147+137375.34236044734i              67294.59846694999+137419.37800722173i             67651.49956649136+137396.9076497324i              67965.52647904815+137320.6200049518i              68232.87704109367+137197.79758669564i             68452.46770651662+137045.79935320155i             68624.05482850235+136871.4747523302i              68750.80928953916+136686.56567971516i             68835.80873780271+136499.1225649945i              68883.14258874908+136316.58296217342i
1045                                              67420.36482181441+137797.40723074795i             67816.40875841762+137835.35395029458i             68174.8189562072+137806.67345166247i              68488.87558929177+137724.4252720608i              68754.99690284669+137596.153641026i               68972.3531792451+137439.44058050908i              69140.9718437457+137261.2502456242i               69264.26959201315+137073.36550950498i             69345.55170640965+136883.82835700706i             69389.09416156652+136700.024891595i
1050                                              67939.54868114572+138216.43141978065i             68338.58480906801+138248.21862841616i             68698.34227779969+138213.30302258595i             69012.27006713179+138125.11390445544i             69277.01895630713+137991.45204218605i             69492.02209424548+137830.1144541835i              69657.58408116628+137648.16996831764i             69777.3691092696+137457.43255712028i              69854.9092215908+137265.92627030387i              69894.6634582452+137080.97804345412i
1055                                              68459.19260370864+138632.442272407i               68861.06755526125+138658.00572235507i             69222.01003752848+138616.8370265726i              69535.65206188773+138522.73351326308i             69798.88893312868+138383.746649039i               70011.425362792+138217.87982742276i               70173.84871447914+138032.29610211807i             70290.07179750042+137838.83049371757i             70363.85195281252+137645.47962939664i             70399.82727427818+137459.5037524476i
1060                                              68979.2424576395+139045.4705506197i               69383.80079621753+139064.7524787365i              69745.76597779684+139017.3197443572i              70058.96734886793+138917.33526250845i             70320.55655778038+138773.09469279865i             70530.51819527533+138602.7986404897i              70689.72743069749+138413.69355168054i             70802.34622914476+138217.62530209782i             70872.35516971865+138022.55364993936i             70904.56687536513+137835.66485139538i
1065                                              69499.64693942781+139455.5501806286i              69906.73149048351+139468.49943837494i             70269.55737837183+139414.79877904622i             70582.16562870218+139308.9735502763i              70841.97583762454+139159.5564339846i              71049.26037515615+138984.935557181i               71205.18668172+138792.42956413i                   71314.1658182927+138593.8848869088i               71380.39893941431+138397.2150470798i              71408.86816717437+138209.52528567828i
1070                                              70020.3578343869+139862.71797304365i              70429.81002488654+139869.29013697832i             70793.33532847416+139809.32473398017i             71105.20079566639+139697.70566210587i             71363.10532022709+139543.1947927557i              71567.61649828951+139364.35757339757i             71720.19790035493+139168.5733243218i              71825.50900958394+138967.67866212898i             71887.96828697462+138769.53162340928i             71912.72182861406+138581.14970954694i
1075                                              70541.33024833073+140267.0133187701i              70952.99045336984+140267.17078120838i             71317.05496693052+140200.950865788i               71628.03117243618+140083.59140015335i             71883.90831533141+139924.07495500706i             72085.55617552633+139741.13360624426i             72234.73767826344+139542.195529342i               72336.35942834025+139339.07712018085i             72395.05331701641+139139.57184033736i             72416.12340657276+138950.60306784653i
1080                                              71062.52280816811+140668.47786372819i             71476.230703068+140662.18990314179i               71840.67568807323+140589.7327158733i              72150.61970855451+140466.69269135557i             72404.35307908038+140302.26395863347i             72603.05419609601+140115.33406119587i             72748.78790385449+139913.36794625342i             72846.70599019073+139708.1513858631i              72901.64929478533+139507.4043767491i              72919.07337082688+139317.95016713254i
1085                                              71583.89782913959+141067.15516557734i             71999.49274568186+141054.3979966452i              72364.16131109191+140975.72772407962i             72672.93414120372+140847.07317726652i             72924.41295871853+140677.83026376413i             73120.0906503955+140487.030387485i                73262.33585850795+140282.16295690596i             73356.542968641+140074.97275981022i               73407.75668545994+139873.0976790806i              73421.57712787011+139683.25524025736i
1090                                              72105.42144712439+141463.09033601295i             72522.74273229406+141443.84713926254i             72887.48021145463+141358.99482812054i             73194.94711594786+141224.79779252963i             73444.06649616436+141050.84331063926i             73636.65101019444+140856.29462124963i             73775.37426995701+140648.65309427772i             73865.87001973651+140439.61225530127i             73913.3811509087+140236.7195069149i               73923.64499324757+140046.58150842562i
1095                                              72627.06371447624+141856.32967224755i             73045.95109041997+141830.59060339097i             73410.60541284984+141739.5940528903i              73716.63626683108+141599.93233228367i             73963.2974895077+141421.37306952977i              74152.726166388+141223.1989227839i                74287.90132218155+141012.91057442292i             74374.69216312558+140802.1401328856i              74418.53350347634+140598.33647855173i             74425.29212197133+140407.99074509487i
1100                                              73148.79865855144+142246.9202815587i              73569.09258222829+142214.68246078162i             73933.51463904192+142117.58609357246i             74237.98425494476+141972.5430148547i              74482.09501180935+141789.4895877387i              74668.31242278303+141587.8151132722i              74799.9206214127+141375.00682852353i              74883.0197196195+141162.6254372401i               74923.22961697316+140958.01362063742i             74926.53839753747+140767.54284573052i
1105                                              73670.60430225379+142634.90970264957i             74092.14632356484+142596.17718427136i             74456.19032496055+142493.03189689913i             74758.9787649879+142342.6960448463i               75000.45338710576+142155.2625351949i              75183.41144645294+141950.2142100234i              75311.44111864701+141735.0120393573i              75390.86820546807+141521.13554025666i             75427.49029535579+141315.81392618522i             75427.40827995514+141125.29540769322i
1110                                              74192.4626465927+143020.34552793702i              74615.09576364269+142975.12925089162i             74978.6195874461+142865.9922444074i               75279.6124604081+142710.45717748874i              75518.37212378404+142518.76075780875i             75698.030175471+142310.4659742402i                75822.47698911493+142092.99468646743i             75898.25818424378+141877.7356951178i              75931.34110008944+141671.79792520523i             75927.9306141559+141481.30332418697i
1115                                              74714.35961535171+143403.2750306085i              75137.92862577009+143351.5927503203i              75500.79415575722+143236.52734213285i             75799.88289727626+143075.8912920225i              76035.85580630826+142880.05183771797i             76212.18068430544+142668.6384647426i              76333.04746997991+142449.02110430563i             76405.21507766559+142232.4886049958i              76434.81213764798+142026.0232718906i              76428.1384001852+141835.61839621296i
1120                                              75236.28496271883+143783.744800303i               75660.63680994397+143725.6210027276i              76022.71026296582+143604.69642059182i             76319.79239816571+143439.0619778102i              76552.91394652383+143239.2016678643i              76725.88000871646+143024.79760926578i             76843.17665772134+142803.15505725762i             76911.76893692804+142585.4540105647i              76937.9378089192+142378.54435222497i              76928.06852712193+142188.28896629994i
1125                                              75758.23214485422+144161.80039134304i             76183.21625850578+144097.2661897963i              76544.36849958463+143970.55734901084i             76839.34788782483+143800.03113152823i             77069.5607958399+143596.2740434576i               77239.14993169588+143379.00679419356i             77352.8932671617+143155.45733568727i              77417.95417661995+142936.68830044358i             77440.75652269916+142729.4119156893i              77427.76147303471+142539.35957726592i
1130                                              76280.19815699784+144537.48598699886i             76705.66678644955+144466.57900271524i             77065.77363107578+144334.1662676384i              77358.56069186272+144158.85857992954i             77585.81512074039+143951.3302745717i              77752.01673283055+143731.3264770548i              77862.23035441236+143505.98537607913i             77923.80927386497+143286.2441471519i              77943.31037593786+143078.67273442398i             77927.26097367899+142888.87065951718i
1135                                              76802.18333792136+144910.844083447i               77227.99187841553+144833.6083105954i              77586.9343814618+144695.57724149176i              77877.44630131818+144515.60172091797i             78101.69994382915+144304.4288231291i              78264.51090343631+144081.81382505858i             78371.22500652178+143854.79290944475i             78429.37643520688+143634.17017278768i             78445.64480348348+143426.36929288527i             78426.61366268968+143236.85824956346i
1140                                              77324.19114398418+145281.91519653393i             77750.19845475328+145198.40085260643i             78107.86318541117+145054.84193906764i             78396.02410540514+144870.31519263439i             78617.24225313666+144655.62496753482i             78776.66683054641+144430.52238286665i             78879.91800071411+144201.92964026675i             78934.70123454239+143980.51064684326i             78947.80820055305+143772.53951080318i             78925.8686867014+143583.35374237178i
1145                                              77846.22789531045+145650.73759440944i             78272.29660921243+145561.00095686i                78628.57591179083+145412.00933872277i             78914.31709552357+145223.05057127186i             79132.4726828302+145004.9704979417i               79288.522452728+144777.50177289988i               79388.35343650985+144547.44095897733i             79439.83222528992+144325.30521877497i             79449.85152137652+144117.21650181495i             79425.07729866193+143928.38367991106i
1150                                              78368.30249703408+146017.34705877825i             78794.29932135851+145921.45028870122i             79149.09156154697+145767.12546561236i             79432.35154360725+145573.85610070743i             79647.42516858502+145352.51344455933i             79800.11889125498+145122.79742944156i             79896.57834430522+144891.36769040598i             79944.8205305251+144668.58868736975i              79951.82785751091+144460.4283698059i              79924.2924330371+144271.96957755287i
1155                                              78890.42613859249+146381.7766770618i              79316.22214690292+146279.78763080653i             79669.43194340893+146120.2331614467i              79950.15665838355+145922.77645603864i             80162.13658119737+145698.2978412855i              80311.50006029909+145466.45036977733i             80404.6422739759+145233.74587991193i              80449.71941467852+145010.39080927533i             80453.79199973082+144802.19804461734i             80423.56826667706+144614.12778993935i
1160                                              79412.61197454303+146744.05666766077i             79838.08288937224+146636.0486970493i              80189.62133097087+146471.3718888983i              80467.76422310091+146269.85254299938i             80676.64634212201+146042.3635263466i              80822.71225976599+145808.49700374267i             80912.5968674447+145574.60661899362i              80954.58384078289+145350.73614728785i             80955.79998728001+145142.5431583603i              80922.95976911178+144954.86941735484i
1165                                              79934.87479034993+147104.21423992014i             80359.90125673724+146990.26598185464i             80709.68610470345+146820.57757241488i             80985.20821852822+146615.12133472488i             81190.99602483003+146384.74598142173i             81333.80375491906+146148.96898227348i             81420.49541927883+145913.97591135255i             81459.47001719938+145689.6439600701i              81457.90864852673+145481.47596313903i             81422.52224640611+145294.20025320613i
1170                                              80457.23065686323+147462.27349010433i             80881.69850684295+147342.46864617354i             81229.65438298354+147167.88247641112i             81502.52443519066+146958.61574680806i             81705.22894596925+146725.47621008527i             81844.82434660809+146487.8930868437i              81928.39242881855+146251.87457960795i             81964.43493784085+146027.1281335216i              81960.17513694736+145819.0032907577i              81922.31088224733+145632.12077309637i
1175                                              80979.69657727401+147818.25533442508i             81403.49708544515+147692.68244103037i             81749.55564578796+147513.31512176731i             82019.75007872205+147300.36455159864i             82219.38975019872+147064.58065630795i             82355.82493615599+146825.29115939938i             82436.34314893352+146588.31821498758i             82469.53591994639+146363.19715414423i             82462.65646648301+146155.1265542503i              82422.38028044195+145968.6261651196i
1180                                              81502.29013036785+148172.1774794982i              81925.320260675+148040.92966895882i               82269.42035524161+147856.90024079988i             82536.92337232856+147640.39233154958i             82733.52399289976+147402.0811628959i              82866.85708907395+147161.1800731938i              82944.40313394529+146923.31716660102i             82974.83014328156+146697.85412407137i             82965.40905021351+146489.84179109242i             82922.78401243266+146303.7064011326i
1185                                              82025.02911404442+148524.05443050244i             82447.1917580625+148387.22918351696i              82789.27957682103+148198.65877079274i             83054.08316046147+147978.71947211557i             83247.67772453364+147737.99496991004i             83377.9726012591+147495.57174427458i              83452.62779201244+147256.87657304434i             83480.37419489548+147031.09681743092i             83468.48824608864+146823.1397472475i              83423.57417384864+146637.34634803716i
1190                                              82547.93119288456+148873.89753668697i             82969.13539982596+148731.59642637495i             83309.16460515528+148538.6078855484i              83571.2685173628+148315.36219226025i              83761.89708068928+148072.33475213038i             83889.2230718877+147828.47318239906i              83961.07194502628+147588.99643349982i             83986.22362297784+147362.91777659502i             83971.94791358017+147155.00600102378i             83924.80095345771+146969.52591790393i
1195                                              83071.01355361899+149221.715073624i               83491.17475233124+149074.0435012789i              83829.10659823511+148876.7610640674i              84088.51836451728+148650.3326142102i              84276.22788150249+148405.10869467878i             84400.65948649263+148159.88658072654i             84469.7893999316+147919.671717857i                84492.43250349902+147693.30444740903i             84475.83998473219+147485.4211253086i              84426.51221813653+147300.220255448i
1200                                              83594.29257226358+149567.5123611567i              84013.33278537009+149414.5792837581i              84349.13622373246+149213.12819528935i             84605.87110043579+148983.63886757081i             84790.71524406761+148736.32060536536i             84912.331813863+148489.80944254948i               84978.8325350656+148248.89251413717i              84999.053023336+148022.23935190827i               84980.21405298187+147814.36088645834i             84928.75311711535+147629.399961i
1205                                              84117.78349638688+149911.2919156406i              84535.63154691666+149753.20956505713i             84869.28332090545+149547.71571700906i             85123.36424649943+149315.2852297717i              85305.4032113359+149065.97006199168i              85424.28862024938+148818.2347433286i              85488.25190470711+148576.64421133825i             85506.13508285389+148349.7002956843i              85485.11698298343+148141.79647780964i             85431.56570840848+147957.03134693703i
1210                                              84641.50014613719+150253.05363471905i             85058.09185665238+150089.93722846406i             85389.5765815161+149880.52678730257i              85641.0341117831+149645.27229793245i              85820.33440062832+149394.05259258358i             85936.57670385286+149145.1511259012i              85998.09586501484+148902.90771554352i             86013.72592081614+148675.66060904483i             85990.59254427151+148467.69478552934i             85934.98861045743+148283.07672517095i
1215                                              85165.45463705639+150592.79501256405i             85580.73302142123+150424.76245578262i             85910.04325267371+150211.5614863159i              86158.91548050211+149973.5971918353i              86335.54967478063+149720.5598861756i              86449.24075264647+149470.543126347i               86508.41022414788+149227.65969690104i             86521.86976535936+149000.08941801696i             86496.68107153261+148792.0186842849i              86439.0566813244+148607.49472313107i
1220                                              85689.657127832+150930.51138313816i               86103.5725756685+150757.68296159315i              86430.7088645439+150540.81704528065i              86677.0413239582+150300.2537841366i               86851.08783860142+150045.4800315888i              86962.32302803258+149794.3914282676i              87019.23791915148+149550.8728647129i              87030.60751179508+149322.95194359412i             87003.41915378353+149114.72735998526i             86943.800727872+148930.24062555272i
1225                                              86214.11559567918+151266.19618886136i             86626.62604929847+151088.6942524579i              86951.59698576745+150868.28810073112i             87195.44254030412+150625.23295581067i             87366.98536306337+150368.7977812807i              87475.86307683392+150116.67314216154i             87530.61872185726+149872.51626789986i             87539.9764312721+149644.2098260638i               87510.83935468803+149435.776656721i               87449.2472468685+149251.26673903482i
1230                                              86738.83564175635+151599.84127171026i             87149.9067655428+151417.78990812917i              87472.7290081219+151193.966970225i                87714.1477238615+150948.52287331535i              87883.27613929381+150690.4948373189i              87989.89747342918+150437.36210703696i             88042.58897580621+150192.55561764468i             88050.0099108747+149963.8214709353i               88018.96996573087+149755.11944476463i             87955.41819971101+149570.522776398i
1235                                              87263.82032897377+151931.43718346872i             87673.42567073286+151744.9618814929i              87994.12396389942+151517.84394761443i             88233.18296592405+151270.10928462388i             88399.9912641849+151010.5501562346i               88504.459594002+150756.42921129597i               88555.18136579805+150510.95362922156i             88560.7372275198+150281.74241394023i              88527.83479380564+150072.70600656464i             88462.33082230196+149887.95625758093i
1240                                              87789.07005372467+152260.9735119978i              88197.19119771037+152070.20081395787i             88515.79837436175+151839.90761172364i             88752.57168860998+151589.97583034678i             88917.15885904388+151328.9402693943i              89019.57942407994+151073.84272913987i             89068.42472142461+150827.67037954478i             89072.18335654607+150597.9257011391i              89037.45298447831+150388.48443736247i             88969.99747097881+150203.51292394265i
1245                                              88314.5824533527+152588.43921971196i              88721.20916432161+152393.4963626108i              89037.76613522565+152160.1451483133i              89272.33451291983+151908.10436685968i             89434.803922349+151645.63961548323i               89535.2834003706+151389.56866946557i              89582.34385565418+151142.66367718493i             89584.36881604712+150912.32228153193i             89547.83888173259+150702.40105712897i             89478.4255055964+150517.13716249858i
1250                                              88840.35235021614+152913.8229907638i              89245.48270788629+152714.8375356163i              89560.03843640922+152478.54267999117i             89792.48916173818+152224.47529762774i             89952.94821747932+151960.62088161684i             90051.59428815766+151703.57113378093i             90096.95943902888+151455.88944137795i             90097.3095476461+151224.88140832132i              90059.00192490223+151014.40083051505i             89987.6172100507+150828.77243689547i
1255                                              89366.3717332982+153237.11358312314i              89770.01225636732+153034.21303207436i             90082.62371729013+152795.0855996125i              90313.05039843083+152539.0679091977i              90471.61019568301+152273.85534945366i             90568.53109365907+152015.81267922244i             90612.28790990575+151767.302086671i               90611.01683417671+151535.5510451651i              90570.94658299752+151324.427791337i               90497.5697505759+151138.361721721i
1260                                              89892.62977765914+153558.30018162986i             90294.7955364718+153351.61158246003i              90605.52765882222+153109.75890532878i             90834.03000087956+152851.86070826722i             90990.80495444761+152585.31324288988i             91086.10901223982+152326.2546839389i              91128.34142082365+152076.85490968515i             91125.49725388+151844.278274964i                  91083.67232647342+151632.42546832762i             91008.27517177262+151445.84793677472i
1265                                              90419.11290175655+153877.37274831664i             90819.82761851937+153667.0222860769i              91128.75321139164+153422.54753203935i             91355.43677088282+153162.83175614337i             91510.5442310802+152894.96407372592i              91604.33941185949+152634.85771057304i             91645.1278205817+152384.5004746913i               91640.7526712861+152151.0097069623i               91597.17363612266+151938.33730876044i             91519.7204299874+151751.17437814383i
1270                                              90945.80486226233+154194.32236593778i             91345.1009977338+153980.43494155098i              91652.30065784781+153733.4366765533i              91877.27657835658+153471.95899708848i             92030.83643030547+153202.77698198395i             92123.22985116675+152941.581865397i               92162.65067158511+152690.19099468554i             92156.78026395572+152455.6918787247i              92111.44004850154+152242.10709677645i             92031.88746338374+152054.28514275452i
1275                                              91472.6868855823+154509.14157112708i              91870.6057108464+154291.84036675424i              92176.16771111608+154042.4121124578i              92399.55243912042+153779.2205771866i              92551.68668615652+153508.721066642i               92642.78413123735+153246.38714881972i             92680.90930142884+152993.8787047162i              92673.57258424781+152758.2716517184i              92626.45623703599+152543.67936317675i             92544.75329792598+152355.12554329072i
1280                                              91999.73783498608+154821.82467324266i             92396.32948709924+154601.2307046087i              92700.34964497278+154349.46049112477i             92922.26462528684+154084.5951501929i              93073.09695525009+153812.76570655295i             93163.00237993053+153549.23379506322i             93199.89888764996+153295.5162243925i              93191.11765507421+153058.69659419087i             93142.20212768468+152842.99978369183i             93058.29018803003+152653.64251051686i
1285                                              92526.93441178682+155132.36805547593i             92922.25793175926+154908.59971125724i             93224.83945615448+154654.5696260426i              93445.41080647094+154388.062167387i               93595.06614145265+154114.8808632018i              93683.88116711585+153850.08259731074i             93719.61057397297+153595.05690647874i             93709.39909810704+153356.91535128615i             93658.65304775728+153140.01556272805i             93572.46579051395+152949.78498000608i
1290                                              93054.25138873977+155440.77045465913i             93448.37474042758+155213.94302325972i             93749.62805647998+154957.72875677742i             93968.98621991124+154689.60214822678i             94117.59024890997+154415.03736779554i             94205.41364918285+154148.8952159429i              94240.03161740892+153892.45516948638i             94228.39629284291+153652.877998475i               94175.77990627287+153434.67579992893i             94087.24337028438+153243.5042606193i
1295                                              93581.66187340952+155747.03321656198i             93974.6619418298+155517.25840089013i              94274.7044919022+155258.92878972637i              94492.9838674089+154989.19692918568i              94640.66256199268+154713.2071866404i              94727.58974069491+154445.63446696554i             94761.14556139518+154187.66681018544i             94748.08456474204+153946.53637557366i             94693.5494040559+153726.93183680097i              94602.58203579075+153534.7543820099i
1300                                              94109.137599059+156051.1605236728i                94501.1001664879+155818.54594446797i              94800.05618638084+155558.16251385282i             95017.39473650292+155286.82988811977i             95164.27384950418+155009.3636636814i              95250.39631091082+154740.26458846004i             95282.93243721375+154480.64929544114i             95268.43540010911+154237.84439918373i             95211.924271431+154016.7375811272i                95118.4370023233+153823.49241884743i
1305                                              94636.64924005055+156353.15959270447i             95027.66893856687+156117.8082813375i              95325.66920882965+155855.42478682517i             95542.20804325688+155582.48614174314i             95688.41259056493+155303.48173749796i             95773.81740278415+155032.75148265276i             95805.36898724452+154771.36203000802i             95789.41668569882+154526.7583513838i              95730.86353127402+154304.0498068358i              95634.75988079637+154109.67878945614i
1310                                              95164.16674890244+156653.04083923978i             95554.34698759222+156415.05072102617i             95851.52855703699+156150.71269223274i             96067.41149365506+155876.15271452596i             96213.0652194993+155595.53813114937i              96297.83447161377+155323.06293192602i             96328.4289095767+155059.76659864315i              96310.9929703412+154813.23714280158i              96250.32278511647+154588.8284274278i              96151.49898966678+154393.27752687343i
1315                                              95691.6597113886+156950.8180075303i               96081.11257706281+156710.28137672425i             96377.61845956431+156444.02566393674i             96592.99156060035+156167.81867692445i             96738.21638662087+155885.51151297457i             96822.42664072225+155611.16878701653i             96852.08312107738+155345.82698118326i             96833.12574619477+155097.24254800184i             96770.25451949523+154871.03674106157i             96668.5996873389+154674.2565204895i
